CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3690	6859	52	0.8998	-128.003
1948	2637	52	0.8131	-97.060
1574	5861	52	0.9585	-14.016
49	7356	52	0.8216	-137.995
2039	5861	52	0.9464	-3.995
6614	8044	52	0.963	144.060
2462	7716	52	0.8879	-296.166
275	2836	52	0.9673	32.941
3402	3931	52	0.9665	-9.949
2637	3931	52	0.8993	-30.009
107	6614	52	0.9526	-1.006
49	5500	52	0.9315	-166.098
2734	3402	52	0.8827	-166.098
49	1206	52	0.8695	14.016
606	2039	52	0.8575	-12.037
2734	3690	52	0.861	-164.082
1948	3402	52	0.8119	-117.121
2094	6614	52	0.9739	-1.006
2637	7716	52	0.9265	-166.122
2734	5861	52	0.7807	-166.027
2732	3690	52	0.9391	-48.044
1724	1909	52	0.878	284.086
2039	7730	52	0.9314	12.037
2462	6614	52	0.9396	-115.051
138	1384	52	0.9482	14.016
282	2213	52	0.7984	-114.045
2734	2904	52	0.8562	-176.047
1206	5500	52	0.8176	-180.114
107	7716	52	0.9295	-182.121
827	3402	52	0.9149	-20.061
2094	6859	52	0.8734	-162.046
827	2462	52	0.9152	130.044
1948	7716	52	0.7964	-263.182
49	10350	52	0.9714	0.000
827	2213	52	0.8543	15.999
5861	6859	52	0.7972	-126.059
827	2732	52	0.8935	30.000
274	2732	52	0.8082	30.000
274	3690	52	0.848	-18.044
1220	2039	52	0.8443	-156.078
3402	5086	52	0.9642	82.043
282	2462	52	0.8291	0.000
7356	8044	52	0.8317	151.010
282	2904	52	0.7993	-160.053
282	6614	52	0.8	-115.051
49	2904	52	0.9199	-176.047
282	2094	52	0.8207	-114.045
1948	10350	52	0.8203	48.978
2213	7356	52	0.7856	-7.956
1909	7356	52	0.8742	0.000
2734	2894	52	0.877	-120.019
107	2904	52	0.9118	-46.008
107	1206	52	0.8025	144.055
2975	3982	52	0.8638	146.033
157	1206	52	0.8231	0.000
4366	10350	52	0.8982	276.087
157	4366	52	0.8854	-290.102
2894	7716	52	0.9414	-192.142
2732	5086	52	0.9421	31.983
827	2637	52	0.8697	0.000
5086	5500	52	0.9642	-82.043
2637	6859	52	0.9166	-146.047
827	6859	52	0.8324	-146.047
282	2734	52	0.8662	15.994
5500	8044	52	0.9481	179.113
3931	6859	52	0.8588	-116.038
1948	2894	52	0.7963	-71.041
157	2734	52	0.92	-14.016
2462	3690	52	0.924	-148.088
2894	5861	52	0.8308	-46.008
1948	2462	52	0.8093	32.984
2734	6859	52	0.8524	-292.085
2894	6859	52	0.9341	-172.067
402	2213	52	0.7918	-294.107
157	3402	52	0.9002	-180.114
2732	8044	52	0.9348	129.052
7716	8044	52	0.9053	325.175
2732	10350	52	0.9186	116.038
49	827	52	0.843	-146.038
2637	10350	52	0.9092	146.038
5500	10350	52	0.9396	166.098
2732	3402	52	0.96	-50.060
49	6859	52	0.9067	-292.085
2462	5500	52	0.9433	-150.105
1206	3690	52	0.7895	-178.097
2894	10350	52	0.9317	120.019
3402	6859	52	0.8852	-125.987
4366	5500	52	0.955	109.988
2462	10350	52	0.912	15.994
282	8044	52	0.7853	29.008
606	1220	52	0.8205	144.040
282	827	52	0.8386	-130.044
49	2094	52	0.9187	-130.039
1384	5893	52	0.8496	0.000
2094	8044	52	0.9361	143.054
49	1909	52	0.884	-137.995
2213	2904	52	0.8968	-46.008
962	1574	52	0.922	164.978
157	7716	52	0.872	-326.176
4066	10469	52	0.8714	-180.061
4366	6859	52	0.8901	-15.999
6614	6859	52	0.8641	-161.040
275	287	52	0.9429	33.947
157	8044	52	0.9485	-1.001
49	2213	52	0.9107	-130.039
274	2462	52	0.8488	130.044
2637	5500	52	0.9192	-20.061
3690	3931	52	0.941	-11.965
2904	5086	52	0.9222	91.992
49	2637	52	0.9128	-146.038
827	3931	52	0.8789	-30.009
1909	2894	52	0.8712	17.977
2094	2904	52	0.9017	-46.008
2462	4366	52	0.9414	-260.093
107	274	52	0.8016	-15.999
274	6859	52	0.8001	-146.047
107	402	52	0.7864	294.107
962	7730	52	0.9225	166.994
274	5500	52	0.8381	-20.061
2734	3931	52	0.8603	-176.047
1948	6614	52	0.7986	-82.067
5861	7716	52	0.7851	-146.134
1909	3420	52	0.795	0.000
2637	3402	52	0.9192	-20.061
4366	5086	52	0.9327	192.032
2732	4366	52	0.9899	-160.049
1206	3931	52	0.7972	-190.063
3931	8044	52	0.9441	189.062
282	5086	52	0.7963	-68.061
287	962	52	0.9003	-178.993
49	2732	52	0.9184	-116.038
152	1220	52	0.8439	146.057
2734	5500	52	0.8827	-166.098
1909	2213	52	0.8001	7.956
2039	5211	52	0.8127	-260.050
1948	3931	52	0.7861	-127.069
402	3931	52	0.7884	-340.115
1909	5861	52	0.7973	-28.031
1206	6614	52	0.8051	-145.061
49	282	52	0.8209	-15.994
1312	2039	52	0.7966	-4.067
606	1574	52	0.8607	-2.017
2094	2894	52	0.8858	10.021
107	3931	52	0.9413	-46.008
49	1948	52	0.817	-48.978
107	1909	52	0.8019	-7.956
1303	2975	52	0.8427	358.034
49	2734	52	0.9312	0.000
827	1206	52	0.8854	160.053
5086	6614	52	0.9751	-46.990
274	2637	52	0.803	0.000
1909	2732	52	0.7965	21.957
275	606	52	0.8556	21.948
275	7730	52	0.9556	21.948
2894	3931	52	0.8839	-56.029
282	3690	52	0.8224	-148.088
4366	6614	52	0.9425	145.042
49	2894	52	0.9381	-120.019
107	3402	52	0.9566	-36.059
2732	6614	52	0.9528	-15.007
606	5861	52	0.8368	-16.032
287	2836	52	0.9718	-1.006
2637	3420	52	0.7944	8.042
606	962	52	0.8445	-166.994
737	5923	53	0.7033	-32.026
2915	6568	53	0.7686	2.017
1193	1863	53	0.7969	27.993
4684	8032	53	0.7052	0.000
5923	6568	53	0.7276	-41.975
1193	5923	53	0.7857	87.978
284	4901	53	0.7341	390.055
4901	5923	53	0.9207	-362.063
1945	6254	53	0.7185	20.027
1863	1945	53	0.7604	43.991
4684	4901	53	0.7363	407.055
4901	8032	53	0.7712	-407.055
284	2915	53	1.0	-15.999
1945	8032	53	0.7285	-28.999
1494	1863	53	0.7002	-15.994
6254	6568	53	0.7084	-46.008
1494	8032	53	0.7515	-1.001
2004	8032	53	0.7281	254.062
1193	6568	53	0.7327	46.003
284	1863	53	0.8171	-31.992
2915	5923	53	0.7882	43.991
2915	8032	53	0.8395	-1.001
284	6568	53	0.7339	-13.982
5923	8032	53	0.8138	-44.993
284	1193	53	0.7441	-59.985
1863	8032	53	0.7995	14.993
1863	5923	53	0.7824	59.985
1863	6568	53	0.7235	18.010
1945	2915	53	0.7117	-27.998
1945	5923	53	0.7558	15.994
642	5923	53	0.7099	-31.020
284	8032	53	0.8395	-17.000
1863	2915	53	0.7948	15.994
6568	8032	53	0.7367	-3.018
2004	5923	53	0.7016	299.055
1193	2915	53	0.7441	43.987
284	1945	53	0.7117	11.999
5923	6254	53	0.7256	4.033
642	737	53	0.9125	1.006
2915	4901	53	0.7341	406.054
1494	5923	53	0.7248	43.991
4684	5923	53	0.7242	44.993
1494	6568	53	0.7475	2.017
1863	2013	53	0.7666	-2.017
1193	1494	53	0.7292	43.987
1193	4901	53	0.7317	450.041
284	5923	53	0.7882	27.993
1193	8032	53	0.7611	42.986
642	8032	53	0.7029	-76.013
1863	4901	53	0.7287	422.048
304	2436	54	0.8281	-44.001
3927	6065	55	0.6846	-1.006
486	12233	57	0.8683	0.010
639	1160	58	0.761	30.009
1793	3669	59	0.9221	-11.041
826	1793	59	0.8571	0.000
1087	1793	59	0.8788	141.080
1087	3669	59	0.8601	130.039
2003	5076	60	0.7624	-41.999
545	1127	61	0.795	-265.142
1127	2307	61	0.7786	38.014
2307	3003	61	0.7786	-30.503
1613	10393	61	0.9009	15.012
2307	3830	61	0.8204	-313.152
2537	10393	61	0.9011	-7.008
1127	3003	61	1.0	7.511
545	10577	61	0.9501	-250.139
1633	2537	61	0.7734	15.012
2307	10577	61	0.9194	-23.011
3830	10393	61	0.7616	164.082
3003	10577	61	0.7741	7.492
1613	2307	61	1.0	164.082
10393	10577	61	0.8629	126.059
545	781	61	0.8862	-376.198
545	10393	61	0.8372	-376.198
1613	3003	61	0.7786	133.579
545	1613	61	0.9271	-391.210
781	3487	61	0.9408	0.498
1613	1633	61	0.7605	7.008
2537	3487	61	0.959	-6.510
3830	10577	61	0.7674	290.141
545	2537	61	0.9018	-369.190
3487	10393	61	0.8851	-0.498
545	3003	61	0.795	-257.631
1127	10577	61	0.7741	15.002
2537	10577	61	0.9171	119.051
2537	3003	61	0.7696	111.559
781	2537	61	0.9266	7.008
781	1613	61	0.9336	-15.012
1633	2307	61	0.7605	157.074
781	3830	61	0.7904	-164.082
2307	3487	61	0.9219	-148.572
545	3487	61	0.9144	-375.700
781	10393	61	0.8623	0.000
781	10577	61	0.8606	126.059
3487	10577	61	0.8917	125.561
1633	10577	61	0.8019	134.063
3487	3830	61	0.8115	-164.580
1613	10577	61	0.9194	141.071
3003	3487	61	0.7601	-118.069
2307	10393	61	0.9009	-149.070
1613	3487	61	0.9219	15.510
2537	3830	61	0.7838	-171.090
781	2307	61	0.9336	149.070
2307	2537	61	0.9392	-142.062
1127	2537	61	0.7696	-104.049
1127	1613	61	0.7786	-126.068
545	2307	61	0.9271	-227.128
1613	3830	61	0.8204	-149.070
545	1633	61	0.8067	-384.202
1613	2537	61	0.9392	22.020
10351	12558	63	0.8379	162.051
1049	11333	63	0.9418	452.354
2528	3299	63	0.8802	-0.982
3458	8753	63	0.8612	102.032
1929	2533	63	0.7747	133.019
2302	10425	63	0.8363	-445.289
134	10474	63	0.8183	-30.014
5423	11333	63	0.7817	49.083
1547	2228	63	0.7631	148.040
2533	3458	63	0.8652	29.032
955	6043	63	0.8554	-30.009
955	3458	63	0.7708	-91.020
144	3458	63	0.9341	41.022
3299	10575	63	0.856	-41.026
144	1929	63	0.8322	-121.029
25	11333	63	0.9384	453.341
134	958	63	0.8157	-30.009
1333	3458	63	0.873	71.031
144	1333	63	0.9491	-30.009
10425	10487	63	0.7783	290.308
3458	12287	63	0.9432	-29.023
958	10474	63	0.7692	-0.005
134	2528	63	0.8094	42.008
144	10418	63	0.9031	-30.009
1929	10399	63	0.8877	121.029
10315	10425	63	0.8223	-453.365
1929	8753	63	0.7824	264.083
25	2302	63	0.8446	446.271
1547	10978	63	0.7884	-0.005
30	1049	63	0.7843	0.000
1333	10418	63	0.9439	0.000
10418	12287	63	0.9287	42.008
1049	2515	63	0.8747	-133.028
30	325	63	1.0	0.000
325	710	63	0.8467	-15.999
144	2533	63	0.7957	11.989
134	2477	63	0.9988	0.000
2515	10425	63	0.8741	133.023
2477	10575	63	0.9839	0.000
1333	12287	63	0.9164	42.008
2477	3923	63	0.7865	-323.129
1049	10315	63	0.7631	453.360
144	3923	63	0.9373	-161.078
25	10425	63	0.9509	0.982
2228	3299	63	0.8887	14.016
1929	3458	63	0.8404	162.051
3458	6043	63	0.8272	61.010
955	8753	63	0.7732	11.012
2477	3299	63	0.8645	41.026
3458	4099	63	0.9247	-30.014
1555	2528	63	0.83	0.000
4099	8753	63	0.9287	132.046
1333	1929	63	0.8559	-91.020
25	2515	63	0.921	-132.041
6043	8753	63	0.9408	41.022
8753	12287	63	0.8516	-131.055
4099	12287	63	0.8116	0.992
955	2515	63	0.8282	41.022
2228	2528	63	0.8816	14.997
10425	11333	63	0.9705	452.359
10315	11333	63	0.8341	-1.006
2533	12287	63	0.8546	0.010
134	144	63	0.8372	-162.051
2302	11333	63	0.8689	7.070
10487	12558	63	0.9505	1.001
3923	10399	63	0.8384	161.078
144	10399	63	0.8736	0.000
731	9565	63	0.8481	1.015
10399	12287	63	0.8893	11.999
2477	2528	63	0.814	42.008
958	2477	63	0.8077	30.009
144	10575	63	0.8688	162.051
1929	4099	63	0.8226	132.037
2528	10575	63	0.8529	-42.008
958	10575	63	0.779	30.009
4099	6043	63	0.9245	91.025
3458	10399	63	0.8435	-41.022
1049	2302	63	0.8291	445.284
10399	10418	63	0.9725	-30.009
6043	12287	63	0.8263	-90.033
25	1049	63	0.9527	0.987
144	2477	63	0.8492	162.051
134	2228	63	0.7835	27.011
30	710	63	0.8467	-15.999
1555	10575	63	0.778	-42.008
1333	10399	63	0.8971	30.009
3923	10575	63	0.8006	323.129
1049	10425	63	0.9533	-0.005
2515	6043	63	0.8266	-71.031
2533	10399	63	0.7626	-11.989
134	3923	63	0.771	-323.129
1929	12287	63	0.828	133.028
2228	10575	63	0.7889	-27.011
10474	10575	63	0.7912	30.014
1547	3299	63	0.8046	162.056
2228	2477	63	0.7844	-27.011
1929	10418	63	0.8933	91.020
2477	10474	63	0.8103	-30.014
134	10575	63	0.9845	0.000
3458	10418	63	0.8379	-71.031
134	3299	63	0.8649	41.026
144	12287	63	0.8931	11.999
1547	10474	63	0.7709	91.015
10487	11333	63	0.8132	162.051
3299	3458	63	0.7666	-162.056
325	1049	63	0.7843	0.000
2528	9565	63	0.8401	-162.022
3688	4829	64	0.8872	90.009
1135	8487	66	0.7621	-146.062
2395	3249	66	0.5815	29.008
329	2395	66	0.5493	-162.070
329	5703	66	0.5373	29.990
145	1135	66	0.6342	-42.990
145	5703	66	0.5831	193.061
145	2468	66	0.6611	-134.020
4465	5703	66	0.7207	147.063
3249	5703	66	0.7453	163.052
3249	4465	66	0.93	15.989
1977	2973	68	0.7126	-15.994
1136	3733	68	0.772	280.125
1255	3955	68	0.8605	-298.145
4323	4799	68	0.9507	0.000
1136	2616	68	0.9238	0.000
1298	8073	68	0.7987	0.000
1136	4919	68	0.7569	280.125
630	5979	68	0.7226	309.186
2616	3438	68	0.8348	-299.141
3438	3955	68	0.7425	-14.997
1298	5312	68	0.7608	-312.156
4323	5122	68	0.7785	-16.008
4128	8661	68	0.8172	30.009
4799	4919	68	0.7044	15.994
2593	2616	68	0.7783	30.005
3438	5979	68	0.8729	253.138
1136	2593	68	0.8049	-30.005
3733	4919	68	0.9821	0.000
789	5312	68	0.7666	196.553
630	2616	68	0.7473	355.189
630	3438	68	0.7913	56.048
1298	5122	68	0.7007	-124.085
1298	2973	68	0.7242	-314.134
2616	3733	68	0.7782	280.125
1298	1977	68	0.7288	-298.140
2593	3438	68	0.7608	-269.136
2616	4919	68	0.7572	280.125
3438	4820	68	0.7361	117.054
4799	8661	68	0.7005	64.066
1136	1255	68	0.7147	-15.994
1977	5312	68	0.9098	-14.016
1298	4799	68	0.7509	-108.077
1255	2616	68	0.7236	15.994
2973	5122	68	0.7719	190.049
3733	4799	68	0.72	-15.994
1298	4323	68	0.7178	-108.077
630	1136	68	0.713	355.189
4323	4919	68	0.7204	15.994
1136	3438	68	0.802	-299.141
4799	5122	68	0.7837	-16.008
3850	8661	68	0.8113	14.016
2593	3733	68	0.7035	310.129
2616	3955	68	0.7079	-314.138
3733	4323	68	0.7423	-15.994
3955	4820	68	0.7502	132.051
2336	3080	71	0.8762	-45.999
3953	5407	71	0.9676	-219.157
2336	5407	71	0.825	-46.008
3080	3953	71	0.9872	219.148
3080	5407	71	0.9851	-0.010
1222	2336	71	0.8233	264.078
1222	4975	71	0.9061	30.010
2336	3953	71	0.8773	173.149
597	1419	74	0.8155	145.770
452	1138	74	0.7732	-149.994
1138	5280	74	0.7319	214.995
1650	2179	74	0.9356	-304.046
933	5280	74	0.805	-103.004
619	2179	74	0.8968	-321.736
3274	3972	74	0.7668	83.955
555	3087	74	0.958	0.000
62	3741	74	0.97	-1.001
2179	3741	74	0.9249	321.055
619	5280	74	0.7855	217.332
62	452	74	0.9097	152.011
3741	11193	74	0.7501	83.955
837	3087	74	0.7667	-168.005
933	1419	74	0.7669	-168.292
597	5280	74	0.8746	211.058
62	112	74	0.8474	152.011
1419	6875	74	0.9114	-0.719
728	1419	74	0.9478	-2.304
452	838	74	0.857	152.011
62	728	74	0.8841	154.028
3972	6875	74	0.728	-83.955
619	728	74	0.8119	154.349
112	619	74	0.7697	-152.332
555	933	74	0.7927	168.005
728	3972	74	0.7346	80.932
728	3274	74	0.9412	-3.022
3741	5280	74	0.879	218.013
452	6875	74	0.9576	-1.006
728	837	74	0.7684	165.988
1650	3274	74	0.884	169.016
5280	6119	74	0.7356	87.011
597	6875	74	0.8441	145.051
933	3741	74	0.8409	-321.017
728	933	74	0.7985	165.988
619	1650	74	0.8688	-17.690
1907	3087	74	0.7704	9.982
6119	6875	74	0.7513	-153.017
112	838	74	0.8796	152.011
1650	5280	74	0.8904	235.022
838	3274	74	0.8678	-153.017
3087	3972	74	0.7913	82.949
619	1419	74	0.7747	152.045
62	3087	74	0.817	152.011
452	3274	74	0.9208	-1.006
837	5280	74	0.7757	-103.004
555	2007	74	0.7899	-2.017
597	3087	74	0.8122	146.057
728	838	74	0.9204	149.994
452	3741	74	0.9249	-153.012
452	1907	74	0.7371	-9.982
62	933	74	0.8322	320.016
452	3972	74	0.7599	82.949
3087	5280	74	0.943	65.000
1138	6875	74	0.7224	148.989
555	837	74	0.7656	168.005
1907	11193	74	0.9592	-59.075
555	1650	74	0.8961	-170.021
619	6875	74	0.766	151.326
452	1650	74	0.9409	-170.021
452	2179	74	0.8647	-474.067
112	11193	74	0.826	-69.058
597	3274	74	0.8257	145.051
3274	6875	74	0.9041	0.000
112	933	74	0.7688	168.005
3274	3741	74	0.8659	-152.006
837	838	74	0.8239	-15.994
112	1419	74	0.9925	-0.287
1650	2007	74	0.7488	168.005
838	1419	74	0.8744	-152.298
837	3274	74	0.7681	-169.011
728	6875	74	0.9644	-3.022
1907	3274	74	0.7411	8.976
2007	3274	74	0.8088	1.011
555	597	74	0.8628	-146.057
1138	1650	74	0.8008	-20.027
62	597	74	0.8774	5.954
3087	3741	74	0.8588	-153.012
838	1650	74	0.7742	-322.033
3274	5280	74	0.934	66.006
1650	3741	74	0.9839	17.009
1419	3087	74	0.9712	0.287
2007	6875	74	0.8169	1.011
62	6875	74	0.8442	151.005
452	619	74	0.8267	-152.332
1419	2007	74	0.8471	-1.729
3087	6119	74	0.7654	152.011
838	3741	74	0.7832	-305.023
728	2007	74	0.8099	-4.033
452	597	74	0.8832	-146.057
112	728	74	0.9575	2.017
1907	3972	74	0.9339	92.931
3972	11193	74	0.9046	-152.006
933	3274	74	0.7604	-169.011
619	2007	74	0.7698	150.315
2007	3087	74	0.7906	2.017
452	3087	74	0.9301	0.000
62	838	74	0.7569	304.022
837	1650	74	0.7908	-338.026
112	3741	74	0.8595	-153.012
619	3087	74	0.7327	152.332
112	1907	74	0.7635	-9.982
728	5280	74	0.9942	62.984
1419	1650	74	0.8595	-169.734
838	933	74	0.8539	15.994
112	1650	74	0.886	-170.021
837	3741	74	0.785	-321.017
555	3274	74	0.9242	-1.006
62	555	74	0.8577	152.011
112	6875	74	0.9206	-1.006
728	3741	74	0.8924	-155.029
555	3741	74	0.8892	-153.012
3087	6875	74	0.9418	-1.006
3087	3274	74	0.9632	-1.006
597	1650	74	0.8207	-23.964
728	1138	74	0.7449	-152.011
555	1419	74	0.9317	-0.287
838	5280	74	0.9281	-87.011
112	6119	74	0.7285	152.011
452	728	74	0.9737	2.017
62	1419	74	0.8368	151.724
933	6875	74	0.8067	-169.011
62	3274	74	0.8697	151.005
619	3274	74	0.776	151.326
2179	3087	74	0.8117	474.067
1419	3274	74	0.9944	-0.719
555	6119	74	0.7653	152.011
1650	11193	74	0.7295	100.964
838	2007	74	0.752	-154.028
112	3972	74	0.7902	82.949
112	2007	74	0.817	-2.017
62	619	74	0.8834	-0.321
837	1419	74	0.7733	-168.292
62	837	74	0.7787	320.016
1650	3087	74	0.8625	170.021
619	933	74	0.7455	320.337
452	2007	74	0.8069	-2.017
62	1138	74	0.8028	2.017
112	3274	74	0.9856	-1.006
838	3087	74	0.8932	-152.011
555	728	74	0.9827	2.017
555	2179	74	0.8132	-474.067
1419	11193	74	0.7472	-68.770
728	9484	74	0.7236	-152.045
555	838	74	0.935	152.011
452	11193	74	0.8276	-69.058
5280	9484	74	0.7279	-215.028
728	6119	74	0.7289	149.994
837	933	74	0.9134	0.000
1419	2179	74	0.8498	-473.780
62	2179	74	0.9438	-322.056
2179	3274	74	0.8475	473.062
555	5280	74	0.9884	65.000
112	837	74	0.7726	168.005
2179	6875	74	0.7999	473.062
619	3741	74	0.8696	-0.680
2007	2179	74	0.8225	-472.051
62	1650	74	0.9826	-18.010
728	3087	74	0.9374	-2.017
452	5280	74	0.962	65.000
597	838	74	0.7592	298.068
5280	6875	74	0.9704	-66.006
112	555	74	0.9408	0.000
555	11193	74	0.7999	-69.058
112	452	74	0.9366	0.000
1419	3741	74	0.8512	-152.725
452	1419	74	0.9262	-0.287
1419	1907	74	0.7478	-9.695
62	5280	74	0.8645	217.012
3274	11193	74	0.7625	-68.052
838	6119	74	0.8102	0.000
555	6875	74	0.9824	-1.006
1650	6875	74	0.8698	169.016
1138	3741	74	0.7895	-3.018
728	2179	74	0.8381	-476.084
555	3972	74	0.7278	82.949
837	6875	74	0.7797	-169.011
933	3087	74	0.7635	-168.005
112	597	74	0.833	-146.057
597	2179	74	0.7405	-328.010
838	6875	74	0.9331	-153.017
112	2179	74	0.8392	-474.067
112	3087	74	0.9792	0.000
3741	6875	74	0.8819	152.006
555	1138	74	0.722	-149.994
597	728	74	0.885	148.074
728	11193	74	0.7444	-71.074
62	2007	74	0.743	149.994
2007	5280	74	0.7967	67.017
452	933	74	0.7518	168.005
3087	11193	74	0.808	-69.058
112	5280	74	0.9518	65.000
1419	5280	74	0.9418	65.288
933	1650	74	0.8525	-338.026
2007	3741	74	0.7767	-150.996
452	555	74	0.9655	0.000
555	619	74	0.7785	-152.332
2179	6408	74	0.8528	-470.058
728	1650	74	0.9024	-172.038
1419	3972	74	0.7733	83.236
597	3741	74	0.878	-6.955
1187	3202	76	0.6995	15.999
2457	4382	76	0.5915	40.993
2153	3202	76	0.6672	-42.013
2122	2153	76	0.7697	42.013
1187	4382	76	0.8383	40.993
1187	1798	76	0.8238	-31.020
1187	2671	76	0.6895	-26.010
2671	3202	76	0.8516	42.008
2122	2457	76	0.5787	-15.999
1798	4382	76	0.726	72.013
2457	3202	76	0.5661	15.999
1187	2457	76	0.6848	0.000
1798	2457	76	0.6008	31.020
2122	2671	76	0.8871	-42.008
576	8325	78	0.8223	-166.094
10772	11056	78	0.7834	-15.999
311	6168	78	0.8042	-46.003
1652	10772	78	0.9331	0.000
7530	10772	78	0.82	-26.015
31	311	78	0.9096	-130.044
7530	10401	78	0.8003	-10.021
311	516	78	0.8713	130.044
311	8325	78	0.8605	93.994
556	6168	78	0.934	-30.009
3496	6837	78	0.9356	14.016
31	516	78	0.9416	0.000
576	10484	78	0.8875	-0.005
516	6372	78	0.8551	3.027
311	7145	78	0.9659	0.000
1652	8325	78	0.8478	-20.056
6791	7530	78	0.7916	56.029
6791	10772	78	0.8623	30.014
556	8325	78	0.8044	109.988
7145	10484	78	0.8432	260.083
516	7530	78	0.7874	10.021
3494	10484	78	0.8846	2.002
1652	11056	78	0.8494	-15.999
31	3496	78	0.9305	15.994
516	6944	78	0.891	0.000
8880	10401	78	0.9288	-160.049
5366	8880	78	0.9231	-150.057
31	6837	78	0.9198	30.009
7145	8325	78	0.8289	93.994
6837	6944	78	0.9374	-30.009
1652	3803	78	0.8572	-146.038
556	10772	78	0.8829	130.044
576	3496	78	0.8465	-114.050
31	6944	78	0.9246	0.000
2898	11056	78	0.8273	130.039
3803	7519	78	0.8285	-15.994
1652	6791	78	0.9534	-30.014
6837	10401	78	0.9119	-30.009
516	3496	78	0.9012	15.994
516	10401	78	0.9212	0.000
31	6168	78	0.7918	-176.047
7530	10484	78	0.7865	120.019
2898	7519	78	0.8906	-15.994
31	8880	78	0.927	160.049
6168	6791	78	0.9233	130.039
8325	10772	78	0.8495	20.056
3494	8325	78	0.8189	-164.087
6791	8325	78	0.8022	9.958
5366	10484	78	0.967	-180.066
3496	6372	78	0.8162	-12.967
31	7145	78	0.8612	-130.044
31	6372	78	0.8387	3.027
8325	10401	78	0.9176	36.050
31	7530	78	0.7965	10.021
31	10401	78	0.9717	0.000
516	7145	78	0.825	-130.044
31	11033	78	0.7956	-69.062
3496	10401	78	0.9542	-15.994
31	8325	78	0.9364	-36.050
8880	10484	78	0.9514	-30.009
31	6791	78	0.7925	-46.008
2015	8325	78	0.7941	-20.056
7530	8325	78	0.8047	-46.070
31	10484	78	0.9374	130.039
7530	8880	78	0.8326	150.028
516	10484	78	0.911	130.039
1692	2898	78	0.8983	-164.048
3496	10772	78	0.8446	-31.988
556	3803	78	0.8863	-15.994
311	6837	78	0.9521	160.053
516	576	78	0.8332	130.044
6944	8325	78	0.8382	-36.050
3803	10772	78	0.784	146.038
3496	7145	78	0.885	-146.038
3496	8325	78	0.876	-52.043
1652	3496	78	0.7808	31.988
2015	6791	78	0.9229	-30.014
516	8880	78	0.94	160.049
2898	6168	78	0.8229	-14.016
6372	10401	78	0.8247	-3.027
576	8880	78	0.8878	30.005
556	1652	78	0.9409	130.044
6791	8880	78	0.7835	206.057
3496	8880	78	0.9276	144.055
556	2015	78	0.9391	130.044
6168	8325	78	0.7916	139.998
6837	7145	78	0.9045	-160.053
8325	8880	78	0.8715	196.098
3496	7530	78	0.8258	-5.973
2015	11056	78	0.8196	-15.999
576	5366	78	0.8607	180.061
576	10401	78	0.8623	-130.044
576	3494	78	0.8055	-2.007
31	576	78	0.8557	130.044
8880	10772	78	0.799	-176.043
6372	8880	78	0.8079	157.021
1652	2015	78	0.9498	0.000
311	6944	78	0.9199	130.044
6750	11033	78	0.9537	0.000
1652	7530	78	0.8284	26.015
6372	10484	78	0.8183	127.012
31	3494	78	0.8317	128.037
2015	10772	78	0.8885	0.000
6372	8325	78	0.7839	-39.077
6168	6944	78	0.7818	176.047
3496	10484	78	0.9298	114.045
516	6837	78	0.8603	30.009
556	2898	78	0.8993	-15.994
516	8325	78	0.8695	-36.050
516	3494	78	0.7949	128.037
10401	10484	78	0.9735	130.039
2015	3803	78	0.851	-146.038
6944	7145	78	0.872	-130.044
6944	10401	78	0.8976	0.000
4398	7530	78	0.8623	130.039
311	3496	78	0.9348	146.038
556	7145	78	0.8012	15.994
3493	10364	79	0.8444	0.000
5962	7451	80	0.8319	-151.010
1663	10957	81	0.9454	190.072
10957	10959	81	0.956	-190.072
4449	10959	81	0.9555	-176.047
4449	11123	81	0.8064	-192.041
5591	10957	81	0.9206	16.003
1663	5591	81	0.9424	174.069
10957	11123	81	0.8256	-206.066
5591	10959	81	0.9199	-174.069
1663	4449	81	0.9859	176.047
5591	11123	81	0.8903	-190.063
1663	10959	81	0.9742	0.000
10959	11123	81	0.8436	-15.994
4449	5591	81	0.9552	-1.978
1663	11123	81	0.8385	-15.994
4449	10957	81	0.9575	14.025
10593	11776	83	0.9465	-43.991
1305	10596	83	0.8511	42.008
5869	11776	83	0.9101	-43.991
1648	10596	83	0.8653	0.000
1305	11776	83	0.8998	108.020
1305	10593	83	0.8851	152.011
1648	3244	83	0.8235	-42.008
1305	3427	83	0.8594	194.019
3244	10593	83	0.8851	152.011
1305	10407	83	0.8544	-43.991
1305	5869	83	0.8517	152.011
1305	3244	83	1.0	0.000
10593	10596	83	0.914	-110.003
5869	10407	83	0.8232	-196.003
1305	1648	83	0.8235	42.008
3244	3427	83	0.8594	194.019
3244	11776	83	0.8998	108.020
3244	5869	83	0.8517	152.011
3244	10596	83	0.8511	42.008
3244	10407	83	0.8544	-43.991
10407	11776	83	0.854	152.011
5869	10596	83	0.8366	-110.003
5869	10593	83	0.9541	0.000
10596	11776	83	0.9161	66.011
10407	10593	83	0.8374	196.003
1648	11776	83	0.8453	66.011
76	2383	84	0.758	15.994
1955	2383	84	0.8748	15.994
2383	2766	84	0.8607	0.000
1491	1955	84	0.751	-30.009
1955	2766	84	0.8456	15.994
