Row.names	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	sample	IngA_acuminata	IngC_cocleensis	IngF_laurina	IngG_goldmanii	IngM_marginata	IngMu_thibaudiana	IngO_oerstediana	IngP_pezizifera.aff	IngPu_punctata	IngQ_nobilis	IngR_ruiziana	IngS_sapindoides	IngU_umbellifera	IngV_vera	LA1_edulis	LA10_umbellifera	LA12_capitata12	LA13_cylindrica	LA17_LA17	LA18_pitmanii	LA19_pitmanii	LA2_heterophylla	LA20a_nobilis	LA20b_nobilis	LA22_bourgonii	LA23_alata	LA25_acreana	LA26_setosa	LA28_venusta	LA3_alba	LA31_spectabilis	LA32_brachystachys.aff	LA33_capitata33	LA34_tenuistipula	LA35_capitata35	LA36_lateriflora	LA4_thibaudiana	LA41_LA41	LA42_fosteriana	LA43_marginata	LA44_suaveolens	LA45_sapindoides	LA46_tomentosa	LA48_LA48	LA49_ruiziana	LA55_edulis	LA59_coruscans	LA6_punctata	LA60_laurina	LA61_ingoides	LA7_leiocalycina	LA8_auristellae	LA9_poeppigiana	M14_leiocalycina	M15_grandiflora	M16_rubiginosa	M18_M18	M24_cayennensis	M25_M25	M26_glomeriflora	M27b_M27b	M28_paraensis	M29_alba	M31_venusta	M32_thibaudiana	M36_auristellae	M39b_gracilifolia	M4_obidensis	M40a_pezizifera	M40d_pezizifera	M5_lateriflora	M51_pezizifera	M57_capitata12	M59_lomatophylla	M60_M18	M61_brevialata	M63_umbellifera	M68_heterophylla	M69_splendens	M70_cordatoalata	M71_M71	M8_M30	M9_stipularis	N1_striata	N10_capitata35	N11_cayennensis	N12_cinnamomea	N13_cylindrica	N14_edulis	N15_fastuosa	N16_flagelliformis	N18_gracilifolia	N19_grandiflora	N20_huberi	N21_jenmanii	N22_acreana	N23_capitata12	N24_lateriflora	N25_laurina	N26_leiocalycina	N27_lomatophylla	N28_longiflora	N29_longipedunculata	N3_acrocephala	N30_loubryana	N31_marginata	N32_melinonis	N34_nouragensis	N35_paraensis	N36_pezizifera	N37_poeppigiana	N38_retinocarpa	N39_rubiginosa	N4_alata	N40_splendens	N41_stipularis	N42_thibaudiana	N46_virgultosa	N5_alba	N50_Zygia mediana	N53_sapindoides	N54_pezizifera	N6_auristellae	N65_umbellifera	N66_umbellifera.aff	N67_umbellifera	N7_bourgonii	N8_brachystachys	N9_brevipes	T05_sapindoides	T07_nobilis	T09_venusta	T11_vismiifolia	T12_velutina	T18_T18	T19_cylindrica	T20_laurina	T21a_T21	T22_tenuistipula	T23_sertulifera	T25_multinervis	T29_T29	T33_capitata33	T35_brachyrhachis.aff	T50_T50	T51_T51	T55_kursarii	T56_acreana	T57_alata	T58_alba	T59_auristellae	T60_bourgonii	T62_aria	T63_subcapitata	T64_cordatoalata	T65_leiocalycina.aff	T67a_edulis	T67b_edulis	T68_punctata	T69_ruiziana	T70_spectabilis	T71_thibaudiana	T72_microcoma	T73_umbellifera	T74_umbratica	T76_Zygia mediana	T82_T82	T84_cinnamomea	T85_T85	T86_leiocalycina
FT11149	170.080193			-81.26			5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25059.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6284	0	0	0	0	0	0	0	0	0	0	0	0	50189.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11151	1116.591349			-331.59			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11152	813.709312			-373.81			3	3	0	0	0	0	0	0	0	0	0	0	0	0	15600.667	0	0	22244.333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8273.333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11153	829.827702			-253.17			3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39754.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11154	987.486156			-204.91			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58958.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11155	196.061218			-337.62			11	11	0	0	84519.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47182.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175388.8	0	0	0	0	0	0	0	0	0	77360	0	0	0	0	0	0	0	0	91955.33	0	0	0	0	0	0	0	0	0	60775.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17063.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53177.25	0	0	0	0	0	0	0	0	0	20599.5	0	0	0	0	0	0	0	0	34866.6	0	0	20754.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11156	697.13958			-84.27			2	2	0	0	0	0	0	0	0	0	0	0	137022.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1097743.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11158	601.08547			-111.42			9	9	14545	0	0	0	0	0	349027.5	0	0	0	0	0	0	435143.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866925.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548615.7	0	0	0	0	0	0	32241	0	0	0	0	0	0	0	0	0	0	71295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26185	0	0	0	0	0	0	0	0	0	0	0	0	702013.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11159	854.922575			-304.44			2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12410.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30482.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11160	1008.97894			-337.62			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11161	731.843217			-476.35			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11162	656.156238			-216.98			2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80747.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11163	215.058405			-334.6			4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1921931.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71169.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26002.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11164	479.083865			-162.69			4	4	0	0	0	0	0	0	160703	0	1275348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316139.7	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11166	331.139555			-120.47			16	16	0	0	0	0	0	0	0	0	0	0	0	13164	0	0	0	0	0	38581	0	0	0	0	0	0	0	0	0	0	0	14578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19248	126030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308471.8	10297	0	0	0	0	0	0	0	0	0	26202.67	0	0	0	0	0	0	0	0	0	0	294552.4	0	0	0	0	0	115378.5	0	43254	0	0	0	0	0	0	0	21277.4	0	0	0	37221	0	0	0	0	0	0	0	37240	0	0	0	0	0	0	0	7923	0	0	0	0
FT11167	158.081213			-280.31			20	20	0	12257	10256.33	0	7933.5	32324	3723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169176.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54871	0	0	0	0	0	0	16926	0	0	0	0	0	0	0	0	39746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23218	0	7117	0	0	0	0	22996	0	383537	0	0	0	0	0	89225.5	0	0	0	0	0	0	0	0	0	0	73603	0	0	0	0	0	0	0	0	0	0	0	32085	0	0	0	0	0	0	0	0	0	0	0	0	0	21140	0	0	0	0	0	0	0	0	7970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313514.5	0	0	0	0	0	0	0	0	0	24992	0	0	0	0	0	0	0	0
FT11170	511.052405			-150.63			5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277195.6	0	0	0	0	0	0	0	0	0	12326.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4434925.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11171	519.113995			-141.58			11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219197.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53942.6	0	30719.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12652	0	0	0	0	0	0	139763.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27099.67	0	0	0	0	0	0	0	0	0	0	0	7455	0	0	0	0	0	0	0	0	0	0	0	41364.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43246.67	178133.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13834	0	0	0	0	0	0	0	0	0
FT11173	835.896647			-307.46			2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197595.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12751.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11174	223.043355			-425.08			168	168	133021.2	266618.6	97121.2	58640.2	45219.2	239219.4	182634.5	28646	33960	16773.8	56607.6	157625	136727	165212.2	128229.6	642492.4	612374.4	151726.6	19369.75	247043.8	74525.6	565458.4	29672.4	231242.6	895055.8	18944	170904.6	203300	475819	183068.2	420546.5	540751.4	241998.2	193429.2	142612.2	647286	484729.25	240949	169717.2	339664.2	233814.6	283631.6	104360.2	83199.2	132931	377489.33	130548.4	146949.33	495895.4	173519.75	237051	330134.2	261123.8	35102	20595	55120.4	20807.75	68300.5	98815	10209	70148.6	54547	22838.25	6728	93580	17673.2	26904	260343.2	8971	0	192989.6	5702	61670.5	104098.5	39695.8	89546.8	69504.67	141224.75	78873	20912.5	60619.67	185852.4	78175.6	63128.6	77681	126337.6	16567.5	55668.6	130437.6	481447.2	90308.6	127434.4	70218.2	17486.33	170675.6	232777	172403.8	108187	103107.4	65394.4	99521.25	24675.2	21624.4	129454.2	0	108920.2	128994.4	92586	205979.6	12420.33	125339	137719	90515.25	12208	10203	96360.4	120464.2	129290.4	82023	13764.67	21901	14295.5	56614.5	43737.25	39320.4	25237.2	137444.6	141622.8	25619.8	124656.4	16191.5	62796	29246.8	241073.5	119018.2	180018.6	138883.4	69725.8	113433.6	160230.8	89264.5	29103.75	50034.6	49678.6	63064	70173	60672.2	52332.6	14288.2	57800.33	139067.8	300519	276978.6	165553.6	31658.4	63013.4	338423	97682.6	74446	99603.4	198017.2	167480	163364.2	56230	103242.6	270031.2	73705.8	276540.5	29384	163533.6
FT11175	600.108308			-373.81			4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4454.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6637	10696.67	0	30405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11176	779.063155			-328.57			4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14511.8	22732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11177	871.194245			-78.24			4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3556636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405262.6	181045.2	0	0	0	0
FT11178	315.145705			-162.69			8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153829.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10930	0	0	0	0	0	8955	10469	0	0	0	0	0	0	0	0	189590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11179	289.08804			-105.39			56	56	0	0	0	12603	0	0	0	0	3767	15828.333	0	0	0	0	22814	0	0	0	0	30480	0	0	7435	26006	0	0	0	0	0	0	0	0	0	17697	0	0	0	0	0	0	0	0	0	14037.333	0	0	133608.4	0	0	0	0	0	0	35671	5776	0	0	16974	45116	0	0	0	0	34492	0	36120	30859	0	0	0	0	9106.5	10351	0	34793	8874	0	0	0	10114.333	0	0	31670	58697	0	0	0	42097.5	11873.5	54210	30075	40297	0	76908	0	31429	0	0	0	87348	0	58582	0	0	0	0	0	0	0	0	0	0	0	44497.5	4878	5830	23740	6250	0	30534	55828	46483.5	0	0	6892.667	0	13072	0	0	0	13750	0	16961.333	0	0	74376.333	0	0	16434	4457	4394	0	0	0	0	0	0	0	5643	0	0	8501	0	0	0	0	0	8603.5	0	6622	0	0	0	0	0	0	14634	6358.5	0	5980
FT11180	1247.660447			-391.9			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34758.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11181	125.02534			-159.67			128	128	49086.8	64066.6	458229.8	22554.333	33229.2	43013	24966.5	22774	15222	10792.667	66267.4	5468.5	13028.5	82183.2	31748	17415	145928.5	31355	36150.5	0	0	62944	19622.5	0	0	32475.5	0	21147.2	83618.8	32800.5	89421	80055.25	156646.8	978261	118463.4	98136	70806.5	21483	0	0	0	18436	0	0	29411.4	27183	29357.5	43631.167	299862	35793	17437.25	36869.5	91897	14391.5	19041	17709.75	9548	0	55910.2	18188.25	61759	119199.2	0	17583	16116	0	23730	135590.2	30342.333	0	25881.25	28892	42071	9673	8196.5	26380.2	7829	37612.5	28899	0	0	5945	0	0	70732.5	14470	0	29032	16451	0	9607	49892.667	0	31126.5	40574.8	15149.333	54204.6	20657	79134.5	22436	0	36938.5	43807	29611	0	15486.5	13724	11224	91018.4	0	29220.5	0	20363	17700.2	24851.5	7326	15609	45024	0	0	0	9192	23740	8277.5	5462	6032	5831	70040.5	24899.25	0	0	113046.667	6853	0	0	22360.5	114559.25	0	835704.8	54519.5	0	0	100185	172015	23850	0	84806.75	0	26211.667	46808	22822.4	8601	60129	53090	63841	10048.5	0	17913	45401.667	46158.75	97976	57576.333	8388.333	43263.8	24778.5	0	7433	0	0	0
FT11182	728.174068			-313.49			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424526.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11183	859.482666			-250.15			3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21594.67	0	0	0	0	0	0	0	0	0	0	0	0	0	29059.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11184	857.470861			-268.25			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FT11185	164.044778			-135.55			5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51336.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38705.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14302.5	0	0	0	0	0	0	0	21801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
